order_id,user_id,user_name,user_email,product_id,product_name,qty,unit_price,total_price,shipping_fee,payment_method,status,city,is_delivered,created_at,updated_at
6a23bf11d8b02e5181455533,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,6a1856198db103285a259c91,Arsenal adidas 26/27 Home Mini Kit,1,1600000,3200000,0,VNPay,delivered,Hồ Chí Minh,false,2025-10-01T00:00:00.000Z,2025-10-01T00:00:00.000Z
6a23bf11d8b02e5181455533,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,6a1850eb1a7b2fdb0ae873ba,Bóng Đá Arsenal FC adidas 25/26,2,800000,3200000,0,VNPay,delivered,Hồ Chí Minh,false,2025-10-01T00:00:00.000Z,2025-10-01T00:00:00.000Z
6a23bf11d8b02e5181455536,6a23bf0fd8b02e5181455347,Phạm Đức Thành,khachhang1780727567488@gmail.com,6a1850eb1a7b2fdb0ae8739f,Áo Đấu Thứ Ba Arsenal 25/26 – Fan Version,2,2200000,4400000,30000,Banking,delivered,Hà Nội,false,2025-10-01T00:00:00.000Z,2025-10-01T00:00:00.000Z
6a23bf11d8b02e5181455538,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a18590b2bc10bb7e5e86463,Arsenal adidas 26/27 Home Socks,1,640000,2940000,30000,VNPay,pending,Hồ Chí Minh,false,2025-10-01T00:00:00.000Z,2025-10-01T00:00:00.000Z
6a23bf11d8b02e5181455538,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a1850eb1a7b2fdb0ae873a8,Áo Khoác Anthem Arsenal Z.N.E. 25/26,1,2300000,2940000,30000,VNPay,pending,Hồ Chí Minh,false,2025-10-01T00:00:00.000Z,2025-10-01T00:00:00.000Z
6a23bf11d8b02e518145553b,6a23bf0fd8b02e5181455353,Phan Công Phúc,khachhang1780727567500@gmail.com,6a1850eb1a7b2fdb0ae8739f,Áo Đấu Thứ Ba Arsenal 25/26 – Fan Version,1,2200000,2840000,30000,VNPay,shipping,Hồ Chí Minh,false,2025-10-01T00:00:00.000Z,2025-10-01T00:00:00.000Z
6a23bf11d8b02e518145553b,6a23bf0fd8b02e5181455353,Phan Công Phúc,khachhang1780727567500@gmail.com,6a18590b2bc10bb7e5e86483,Arsenal adidas 26/27 White Home Cap,1,640000,2840000,30000,VNPay,shipping,Hồ Chí Minh,false,2025-10-01T00:00:00.000Z,2025-10-01T00:00:00.000Z
6a23bf11d8b02e518145553e,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a1850eb1a7b2fdb0ae873ae,Quần Tập Luyện Arsenal 25/26 – Training Pants,2,1600000,4416000,30000,Banking,pending,Hồ Chí Minh,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e518145553e,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a1856198db103285a259d06,Arsenal adidas 25/26 Third Shorts,1,1216000,4416000,30000,Banking,pending,Hồ Chí Minh,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e5181455541,6a23bf0fd8b02e5181455355,Ngô Thu Hà,khachhang1780727567502@gmail.com,6a1856198db103285a259ce2,Arsenal adidas 26/27 Home Knitted Gloves,1,736000,736000,30000,Banking,delivered,Đà Nẵng,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e5181455543,6a23bf0fd8b02e5181455356,Vũ Công Hùng,khachhang1780727567503@gmail.com,6a1856198db103285a259cfd,Arsenal adidas 25/26 Authentic Alternate Away Shorts,1,1440000,1440000,30000,VNPay,pending,Hà Nội,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e5181455545,6a23bf0fd8b02e5181455346,Võ Hải Đạt,khachhang1780727567487@gmail.com,6a1856198db103285a259d0f,Arsenal adidas Kids 25/26 Third Shorts,2,960000,3200000,30000,Momo,shipping,Hồ Chí Minh,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e5181455545,6a23bf0fd8b02e5181455346,Võ Hải Đạt,khachhang1780727567487@gmail.com,6a18590b2bc10bb7e5e86483,Arsenal adidas 26/27 White Home Cap,2,640000,3200000,30000,Momo,shipping,Hồ Chí Minh,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e5181455548,6a23bf0fd8b02e5181455353,Phan Công Phúc,khachhang1780727567500@gmail.com,6a1856198db103285a259cd6,Arsenal adidas 26/27 Home Scarf,1,736000,3616000,30000,Banking,delivered,Hồ Chí Minh,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e5181455548,6a23bf0fd8b02e5181455353,Phan Công Phúc,khachhang1780727567500@gmail.com,6a1856198db103285a259cac,Arsenal adidas 26/27 Authentic Home Shorts,2,1440000,3616000,30000,Banking,delivered,Hồ Chí Minh,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e518145554b,6a23bf0fd8b02e518145534b,Đặng Ngọc Bảo,khachhang1780727567492@gmail.com,6a1856198db103285a259cd6,Arsenal adidas 26/27 Home Scarf,2,736000,1472000,0,Momo,delivered,Đà Nẵng,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e518145554d,6a23bf0fd8b02e5181455352,Phạm Đình Thành,khachhang1780727567499@gmail.com,6a18590b2bc10bb7e5e8645a,Arsenal adidas 26/27 Home Shorts,1,1216000,1216000,0,VNPay,cancelled,Hà Nội,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e518145554f,6a23bf0fd8b02e5181455351,Lý Thúy Trang,khachhang1780727567498@gmail.com,6a1850eb1a7b2fdb0ae873a2,Áo Đấu Sân Nhà Arsenal 25/26 Nữ,1,2200000,2200000,30000,Momo,shipping,Đà Nẵng,false,2025-10-02T00:00:00.000Z,2025-10-02T00:00:00.000Z
6a23bf11d8b02e5181455551,6a23bf0fd8b02e5181455356,Vũ Công Hùng,khachhang1780727567503@gmail.com,6a1850eb1a7b2fdb0ae873b7,Găng Tay Thủ Môn Arsenal Predator 25/26,1,1500000,1500000,0,VNPay,shipping,Hà Nội,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e5181455553,6a23bf0fd8b02e518145534c,Võ Đức Cường,khachhang1780727567493@gmail.com,6a1856198db103285a259cfa,Arsenal adidas 25/26 Away Shorts,1,1216000,1856000,30000,Momo,shipping,Đà Nẵng,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e5181455553,6a23bf0fd8b02e518145534c,Võ Đức Cường,khachhang1780727567493@gmail.com,6a18590b2bc10bb7e5e86479,Arsenal adidas 26/27 Home Football Size 5,1,640000,1856000,30000,Momo,shipping,Đà Nẵng,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e5181455556,6a23bf0fd8b02e5181455356,Vũ Công Hùng,khachhang1780727567503@gmail.com,6a1856198db103285a259c9d,Arsenal adidas 26/27 Home Long Sleeved Shirt,2,2880000,6496000,0,COD,delivered,Hà Nội,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e5181455556,6a23bf0fd8b02e5181455356,Vũ Công Hùng,khachhang1780727567503@gmail.com,6a1856198db103285a259ce5,Arsenal adidas 26/27 Home Beanie,1,736000,6496000,0,COD,delivered,Hà Nội,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e5181455559,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a18590b2bc10bb7e5e864a0,Arsenal adidas 25/26 Third Shirt,1,2720000,4640000,0,Banking,delivered,Hồ Chí Minh,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e5181455559,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a18590b2bc10bb7e5e86449,Arsenal adidas Kids 26/27 Home Shirt,1,1920000,4640000,0,Banking,delivered,Hồ Chí Minh,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e518145555c,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a1850eb1a7b2fdb0ae873b7,Găng Tay Thủ Môn Arsenal Predator 25/26,1,1500000,4220000,30000,Banking,pending,Hồ Chí Minh,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e518145555c,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a1856198db103285a259cb8,Arsenal adidas 26/27 Home Goalkeeper Shirt,1,2720000,4220000,30000,Banking,pending,Hồ Chí Minh,false,2025-10-03T00:00:00.000Z,2025-10-03T00:00:00.000Z
6a23bf11d8b02e518145555f,6a23bf0fd8b02e518145534c,Võ Đức Cường,khachhang1780727567493@gmail.com,6a18590b2bc10bb7e5e86479,Arsenal adidas 26/27 Home Football Size 5,1,640000,640000,0,COD,delivered,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455561,6a23bf0fd8b02e5181455352,Phạm Đình Thành,khachhang1780727567499@gmail.com,6a18590b2bc10bb7e5e86479,Arsenal adidas 26/27 Home Football Size 5,2,640000,1280000,30000,VNPay,shipping,Hà Nội,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455563,6a23bf0fd8b02e518145534c,Võ Đức Cường,khachhang1780727567493@gmail.com,6a1850eb1a7b2fdb0ae873ab,Áo Hoodie Arsenal Essentials 25/26,1,1900000,4460000,0,COD,delivered,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455563,6a23bf0fd8b02e518145534c,Võ Đức Cường,khachhang1780727567493@gmail.com,6a1856198db103285a259ca3,Arsenal adidas 26/27 Home Baby Kit,2,1280000,4460000,0,COD,delivered,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455566,6a23bf0fd8b02e5181455348,Võ Bích Hà,khachhang1780727567489@gmail.com,6a1856198db103285a259d12,Arsenal adidas 25/26 Third Authentic Alternate Shorts,2,1440000,3616000,0,Momo,delivered,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455566,6a23bf0fd8b02e5181455348,Võ Bích Hà,khachhang1780727567489@gmail.com,6a1856198db103285a259cd6,Arsenal adidas 26/27 Home Scarf,1,736000,3616000,0,Momo,delivered,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455569,6a23bf0fd8b02e5181455355,Ngô Thu Hà,khachhang1780727567502@gmail.com,6a18590b2bc10bb7e5e8645a,Arsenal adidas 26/27 Home Shorts,1,1216000,1216000,0,Banking,shipping,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e518145556b,6a23bf0fd8b02e5181455352,Phạm Đình Thành,khachhang1780727567499@gmail.com,6a1856198db103285a259c97,Arsenal adidas 26/27 Authentic Home Long Sleeved Shirt,1,4160000,4160000,0,Momo,pending,Hà Nội,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e518145556d,6a23bf0fd8b02e5181455347,Phạm Đức Thành,khachhang1780727567488@gmail.com,6a18590b2bc10bb7e5e86496,Arsenal adidas Kids 25/26 Away Shorts,1,960000,2560000,30000,VNPay,cancelled,Hà Nội,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e518145556d,6a23bf0fd8b02e5181455347,Phạm Đức Thành,khachhang1780727567488@gmail.com,6a1850eb1a7b2fdb0ae873ae,Quần Tập Luyện Arsenal 25/26 – Training Pants,1,1600000,2560000,30000,VNPay,cancelled,Hà Nội,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455570,6a23bf0fd8b02e518145534a,Lý Thanh Linh,khachhang1780727567491@gmail.com,6a1856198db103285a259d15,Arsenal adidas Kids 25/26 Third Goalkeeper Shirt,1,1920000,2656000,0,Momo,delivered,Hồ Chí Minh,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455570,6a23bf0fd8b02e518145534a,Lý Thanh Linh,khachhang1780727567491@gmail.com,6a1856198db103285a259ce2,Arsenal adidas 26/27 Home Knitted Gloves,1,736000,2656000,0,Momo,delivered,Hồ Chí Minh,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455573,6a23bf0fd8b02e5181455351,Lý Thúy Trang,khachhang1780727567498@gmail.com,6a1856198db103285a259cdf,Arsenal adidas 26/27 Home Water Bottle,1,320000,5760000,30000,COD,delivered,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455573,6a23bf0fd8b02e5181455351,Lý Thúy Trang,khachhang1780727567498@gmail.com,6a1856198db103285a259cb8,Arsenal adidas 26/27 Home Goalkeeper Shirt,2,2720000,5760000,30000,COD,delivered,Đà Nẵng,false,2025-10-04T00:00:00.000Z,2025-10-04T00:00:00.000Z
6a23bf11d8b02e5181455576,6a23bf0fd8b02e518145534e,Đỗ Hữu Khoa,khachhang1780727567495@gmail.com,6a18590b2bc10bb7e5e86463,Arsenal adidas 26/27 Home Socks,1,640000,4480000,30000,COD,delivered,Hà Nội,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455576,6a23bf0fd8b02e518145534e,Đỗ Hữu Khoa,khachhang1780727567495@gmail.com,6a18590b2bc10bb7e5e86449,Arsenal adidas Kids 26/27 Home Shirt,2,1920000,4480000,30000,COD,delivered,Hà Nội,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455579,6a23bf0fd8b02e5181455351,Lý Thúy Trang,khachhang1780727567498@gmail.com,6a1856198db103285a259d03,Arsenal adidas Kids 25/26 Third Shirt,1,1920000,3840000,0,VNPay,shipping,Đà Nẵng,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455579,6a23bf0fd8b02e5181455351,Lý Thúy Trang,khachhang1780727567498@gmail.com,6a18590b2bc10bb7e5e86496,Arsenal adidas Kids 25/26 Away Shorts,2,960000,3840000,0,VNPay,shipping,Đà Nẵng,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e518145557c,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,6a1856198db103285a259d09,Arsenal adidas 25/26 Third Mini Kit,2,1600000,3200000,0,VNPay,delivered,Hồ Chí Minh,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e518145557e,6a23bf0fd8b02e5181455352,Phạm Đình Thành,khachhang1780727567499@gmail.com,6a1850eb1a7b2fdb0ae873ae,Quần Tập Luyện Arsenal 25/26 – Training Pants,1,1600000,1600000,0,VNPay,pending,Hà Nội,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455580,6a23bf0fd8b02e5181455348,Võ Bích Hà,khachhang1780727567489@gmail.com,6a1856198db103285a259c91,Arsenal adidas 26/27 Home Mini Kit,2,1600000,4480000,30000,VNPay,shipping,Đà Nẵng,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455580,6a23bf0fd8b02e5181455348,Võ Bích Hà,khachhang1780727567489@gmail.com,6a1856198db103285a259ccd,Arsenal adidas 26/27 Red Backpack,1,1280000,4480000,30000,VNPay,shipping,Đà Nẵng,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455583,6a23bf0fd8b02e5181455356,Vũ Công Hùng,khachhang1780727567503@gmail.com,6a1856198db103285a259cbe,Arsenal adidas 26/27 Home Goalkeeper Shorts,1,1216000,1216000,30000,Momo,cancelled,Hà Nội,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455585,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a1850eb1a7b2fdb0ae873ab,Áo Hoodie Arsenal Essentials 25/26,2,1900000,4440000,0,VNPay,cancelled,Hồ Chí Minh,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455585,6a23bf0fd8b02e518145534f,Vũ Lan Linh,khachhang1780727567496@gmail.com,6a1856198db103285a259d18,Arsenal adidas 25/26 Third Socks,1,640000,4440000,0,VNPay,cancelled,Hồ Chí Minh,false,2025-10-05T00:00:00.000Z,2025-10-05T00:00:00.000Z
6a23bf11d8b02e5181455588,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,6a18590b2bc10bb7e5e8648c,Arsenal adidas 25/26 Away Shirt,1,2720000,2720000,30000,Banking,pending,Hồ Chí Minh,false,2025-10-06T00:00:00.000Z,2025-10-06T00:00:00.000Z
6a23bf11d8b02e518145558a,6a23bf0fd8b02e5181455351,Lý Thúy Trang,khachhang1780727567498@gmail.com,6a18590b2bc10bb7e5e86443,Arsenal adidas 26/27 Home Shirt,2,2720000,5440000,30000,Momo,cancelled,Đà Nẵng,false,2025-10-06T00:00:00.000Z,2025-10-06T00:00:00.000Z
6a23bf11d8b02e518145558c,6a23bf0fd8b02e5181455346,Võ Hải Đạt,khachhang1780727567487@gmail.com,6a18590b2bc10bb7e5e86443,Arsenal adidas 26/27 Home Shirt,1,2720000,2720000,30000,Momo,delivered,Hồ Chí Minh,false,2025-10-06T00:00:00.000Z,2025-10-06T00:00:00.000Z
6a23bf11d8b02e518145558e,6a23bf0fd8b02e5181455348,Võ Bích Hà,khachhang1780727567489@gmail.com,6a1850eb1a7b2fdb0ae873a2,Áo Đấu Sân Nhà Arsenal 25/26 Nữ,1,2200000,6600000,30000,VNPay,delivered,Đà Nẵng,false,2025-10-06T00:00:00.000Z,2025-10-06T00:00:00.000Z
6a23bf11d8b02e518145558e,6a23bf0fd8b02e5181455348,Võ Bích Hà,khachhang1780727567489@gmail.com,6a1850eb1a7b2fdb0ae87399,Áo Đấu Sân Khách Arsenal 25/26 – Fan Version,2,2200000,6600000,30000,VNPay,delivered,Đà Nẵng,false,2025-10-06T00:00:00.000Z,2025-10-06T00:00:00.000Z
6a23bf11d8b02e5181455591,6a23bf0fd8b02e5181455349,Võ Mỹ Trang,khachhang1780727567490@gmail.com,6a18590b2bc10bb7e5e86463,Arsenal adidas 26/27 Home Socks,2,640000,1280000,30000,Momo,delivered,Hồ Chí Minh,false,2025-10-06T00:00:00.000Z,2025-10-06T00:00:00.000Z
6a23bf11d8b02e5181455593,6a23bf0fd8b02e5181455351,Lý Thúy Trang,khachhang1780727567498@gmail.com,6a1850eb1a7b2fdb0ae873a2,Áo Đấu Sân Nhà Arsenal 25/26 Nữ,2,2200000,4400000,0,VNPay,pending,Đà Nẵng,false,2025-10-06T00:00:00.000Z,2025-10-06T00:00:00.000Z
6a23bf11d8b02e5181455595,6a23bf0fd8b02e5181455357,Hồ Hải Đạt,khachhang1780727567504@gmail.com,6a1856198db103285a259d12,Arsenal adidas 25/26 Third Authentic Alternate Shorts,1,1440000,3040000,30000,Banking,shipping,Hà Nội,false,2025-10-07T00:00:00.000Z,2025-10-07T00:00:00.000Z
6a23bf11d8b02e5181455595,6a23bf0fd8b02e5181455357,Hồ Hải Đạt,khachhang1780727567504@gmail.com,6a1856198db103285a259d09,Arsenal adidas 25/26 Third Mini Kit,1,1600000,3040000,30000,Banking,shipping,Hà Nội,false,2025-10-07T00:00:00.000Z,2025-10-07T00:00:00.000Z
6a23bf11d8b02e5181455598,6a23bf0fd8b02e518145534d,Đặng Hải Tuấn,khachhang1780727567494@gmail.com,6a1856198db103285a259c91,Arsenal adidas 26/27 Home Mini Kit,2,1600000,3200000,30000,Momo,delivered,Hồ Chí Minh,false,2025-10-07T00:00:00.000Z,2025-10-07T00:00:00.000Z
6a23bf11d8b02e518145559a,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,6a1850ea1a7b2fdb0ae87393,Áo Đấu Sân Nhà Arsenal 25/26 – Authentic,2,3000000,11440000,30000,Momo,pending,Hồ Chí Minh,false,2025-10-07T00:00:00.000Z,2025-10-07T00:00:00.000Z
6a23bf11d8b02e518145559a,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,6a18590b2bc10bb7e5e86446,Arsenal adidas Womens 26/27 Home Shirt,2,2720000,11440000,30000,Momo,pending,Hồ Chí Minh,false,2025-10-07T00:00:00.000Z,2025-10-07T00:00:00.000Z
6a23bf11d8b02e518145559d,6a23bf0fd8b02e5181455358,Lý Thúy Yến,khachhang1780727567505@gmail.com,6a1856198db103285a259caf,Arsenal adidas 26/27 Authentic Alternate Home Shorts,2,1440000,2880000,30000,Momo,delivered,Hồ Chí Minh,false,2025-10-07T00:00:00.000Z,2025-10-07T00:00:00.000Z
6a23bf11d8b02e518145559f,6a23bf0fd8b02e5181455357,Hồ Hải Đạt,khachhang1780727567504@gmail.com,69ec674e7fb179301d9a2db9,Mũ Lưỡi Trai Arsenal,1,450000,450000,30000,Banking,delivered,Hà Nội,false,2025-10-07T00:00:00.000Z,2025-10-07T00:00:00.000Z
6a23bf11d8b02e51814555a1,6a23bf0fd8b02e518145534d,Đặng Hải Tuấn,khachhang1780727567494@gmail.com,6a1856198db103285a259c85,Arsenal adidas Kids 26/27 Authentic Home Shirt,2,2560000,5120000,0,COD,pending,Hồ Chí Minh,false,2025-10-08T00:00:00.000Z,2025-10-08T00:00:00.000Z
6a23bf11d8b02e51814555a3,6a23bf0fd8b02e518145534d,Đặng Hải Tuấn,khachhang1780727567494@gmail.com,6a18590b2bc10bb7e5e86443,Arsenal adidas 26/27 Home Shirt,1,2720000,4000000,0,VNPay,pending,Hồ Chí Minh,false,2025-10-09T00:00:00.000Z,2025-10-09T00:00:00.000Z
6a23bf11d8b02e51814555a3,6a23bf0fd8b02e518145534d,Đặng Hải Tuấn,khachhang1780727567494@gmail.com,6a18590b2bc10bb7e5e86480,Arsenal adidas 26/27 Red Home Cap,2,640000,4000000,0,VNPay,pending,Hồ Chí Minh,false,2025-10-09T00:00:00.000Z,2025-10-09T00:00:00.000Z
6a23bf11d8b02e51814555a6,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,69ec674e7fb179301d9a2db6,Tất sân nhà Arsenal 2025-2026,2,750000,5660000,30000,VNPay,pending,Hồ Chí Minh,false,2025-10-10T00:00:00.000Z,2025-10-10T00:00:00.000Z
6a23bf11d8b02e51814555a6,6a23bf0fd8b02e5181455354,Dương Công Long,khachhang1780727567501@gmail.com,6a1856198db103285a259c97,Arsenal adidas 26/27 Authentic Home Long Sleeved Shirt,1,4160000,5660000,30000,VNPay,pending,Hồ Chí Minh,false,2025-10-10T00:00:00.000Z,2025-10-10T00:00:00.000Z
6a23bf11d8b02e51814555a9,6a23bf0fd8b02e5181455350,Nguyễn Thị Anh,khachhang1780727567497@gmail.com,6a1856198db103285a259ceb,Arsenal adidas 25/26 Away Mini Kit,2,1600000,10880000,0,VNPay,delivered,Hà Nội,false,2025-10-11T00:00:00.000Z,2025-10-11T00:00:00.000Z
6a23bf11d8b02e51814555a9,6a23bf0fd8b02e5181455350,Nguyễn Thị Anh,khachhang1780727567497@gmail.com,6a18590b2bc10bb7e5e86491,Arsenal adidas 25/26 Authentic Away Shirt,2,3840000,10880000,0,VNPay,delivered,Hà Nội,false,2025-10-11T00:00:00.000Z,2025-10-11T00:00:00.000Z
6a23bf11d8b02e51814555ac,6a23bf0fd8b02e518145534a,Lý Thanh Linh,khachhang1780727567491@gmail.com,6a1856198db103285a259cc4,Arsenal adidas 26/27 Home Goalkeeper Socks,2,640000,1280000,30000,Momo,cancelled,Hồ Chí Minh,false,2025-10-12T00:00:00.000Z,2025-10-12T00:00:00.000Z
6a23bf11d8b02e51814555ae,6a23bf0fd8b02e518145534b,Đặng Ngọc Bảo,khachhang1780727567492@gmail.com,6a1856198db103285a259cd3,Arsenal adidas 26/27 Mini Home Football Size 1,2,480000,2560000,30000,Momo,delivered,Đà Nẵng,false,2025-10-13T00:00:00.000Z,2025-10-13T00:00:00.000Z
6a23bf11d8b02e51814555ae,6a23bf0fd8b02e518145534b,Đặng Ngọc Bảo,khachhang1780727567492@gmail.com,6a1850eb1a7b2fdb0ae873ae,Quần Tập Luyện Arsenal 25/26 – Training Pants,1,1600000,2560000,30000,Momo,delivered,Đà Nẵng,false,2025-10-13T00:00:00.000Z,2025-10-13T00:00:00.000Z
6a23bf11d8b02e51814555b1,6a23bf0fd8b02e5181455350,Nguyễn Thị Anh,khachhang1780727567497@gmail.com,6a1856198db103285a259c82,Arsenal adidas Womens 26/27 Authentic Home Shirt,2,3840000,10240000,0,Banking,delivered,Hà Nội,false,2025-10-13T00:00:00.000Z,2025-10-13T00:00:00.000Z
6a23bf11d8b02e51814555b1,6a23bf0fd8b02e5181455350,Nguyễn Thị Anh,khachhang1780727567497@gmail.com,6a1856198db103285a259ccd,Arsenal adidas 26/27 Red Backpack,2,1280000,10240000,0,Banking,delivered,Hà Nội,false,2025-10-13T00:00:00.000Z,2025-10-13T00:00:00.000Z
6a23bf11d8b02e51814555b4,6a23bf0fd8b02e5181455353,Phan Công Phúc,khachhang1780727567500@gmail.com,6a1856198db103285a259cf1,Arsenal adidas Kids 25/26 Away Shirt,2,1920000,5120000,0,VNPay,delivered,Hồ Chí Minh,false,2025-10-14T00:00:00.000Z,2025-10-14T00:00:00.000Z
6a23bf11d8b02e51814555b4,6a23bf0fd8b02e5181455353,Phan Công Phúc,khachhang1780727567500@gmail.com,6a1856198db103285a259d18,Arsenal adidas 25/26 Third Socks,2,640000,5120000,0,VNPay,delivered,Hồ Chí Minh,false,2025-10-14T00:00:00.000Z,2025-10-14T00:00:00.000Z
6a23bf11d8b02e51814555b7,6a23bf0fd8b02e518145534a,Lý Thanh Linh,khachhang1780727567491@gmail.com,6a1856198db103285a259d18,Arsenal adidas 25/26 Third Socks,1,640000,640000,30000,Banking,delivered,Hồ Chí Minh,false,2025-10-15T00:00:00.000Z,2025-10-15T00:00:00.000Z
6a23bf11d8b02e51814555b9,6a23bf0fd8b02e518145534b,Đặng Ngọc Bảo,khachhang1780727567492@gmail.com,6a1850eb1a7b2fdb0ae873b1,Balo Arsenal FC 25/26 – Backpack,2,1200000,3040000,30000,VNPay,delivered,Đà Nẵng,false,2025-10-16T00:00:00.000Z,2025-10-16T00:00:00.000Z
6a23bf11d8b02e51814555b9,6a23bf0fd8b02e518145534b,Đặng Ngọc Bảo,khachhang1780727567492@gmail.com,6a1856198db103285a259cdf,Arsenal adidas 26/27 Home Water Bottle,2,320000,3040000,30000,VNPay,delivered,Đà Nẵng,false,2025-10-16T00:00:00.000Z,2025-10-16T00:00:00.000Z
